item_id,name,category,depth,height,width,Price
80336433,GUBBARP,Cabinets & cupboards,27,NA,NA,3
29286573,EKET,Cabinets & cupboards,35,212,70,1248
30360977,IDÅSEN,Cabinets & cupboards,47,172,45,995
70294508,BESTÅ,Cabinets & cupboards,40,38,180,475
69275110,HAVSTA,Cabinets & cupboards,37,134,81,975
30284846,BESTÅ,Cabinets & cupboards,NA,NA,NA,25
295554,BESTÅ,Cabinets & cupboards,36,NA,56,25
69284987,BESTÅ,Cabinets & cupboards,40,202,60,420
89161631,LIXHULT,Cabinets & cupboards,35,70,95,508
19278234,BRIMNES,Cabinets & cupboards,35,190,160,952
99266053,HAVSTA,Cabinets & cupboards,37,134,162,1900
30269129,BESTÅ BURS,Cabinets & cupboards,41,49,180,1195
90433909,MARKERAD,Cabinets & cupboards,40,80,80,597
9290123,EKET,Cabinets & cupboards,35,107,35,356
69285208,GALANT,Cabinets & cupboards,45,200,320,6480
59249409,HÄLLAN,Cabinets & cupboards,47,142,45,650
70388620,HAVSTA,Cabinets & cupboards,47,89,121,995
69301717,BESTÅ,Cabinets & cupboards,42,64,180,1305
30428915,EKET,Cabinets & cupboards,35,35,35,195
80261258,BESTÅ,Cabinets & cupboards,NA,NA,NA,25
49265999,HAVSTA,Cabinets & cupboards,47,212,81,1240
9301664,BESTÅ,Cabinets & cupboards,42,230,240,2980
30342078,REGISSÖR,Cabinets & cupboards,38,203,118,1356
19057906,BESTÅ,Cabinets & cupboards,22,128,60,480
40363621,HÄLLAN,Cabinets & cupboards,47,75,45,325
59301483,BESTÅ,Cabinets & cupboards,22,202,60,1020
79248748,LIXHULT,Cabinets & cupboards,35,70,60,363
90323393,FIXA,Cabinets & cupboards,NA,NA,64,5.6
347510,ENERYDA,Cabinets & cupboards,NA,NA,NA,22
10388661,HAVSTA,Cabinets & cupboards,37,12,81,80
49061228,BESTÅ,Cabinets & cupboards,40,48,120,510
60247409,BESTÅ,Cabinets & cupboards,20,38,60,100
19046442,LIATORP,Cabinets & cupboards,38,214,276,4335
29300852,BESTÅ,Cabinets & cupboards,42,193,60,965
347888,EDVALLA,Cabinets & cupboards,11,NA,33,25
30247378,BESTÅ,Cabinets & cupboards,40,38,60,125
29299165,BESTÅ,Cabinets & cupboards,42,38,180,925
295530,BESTÅ,Cabinets & cupboards,16,NA,56,25
90328668,LIXHULT,Cabinets & cupboards,35,35,35,99
50046152,HEDRA,Cabinets & cupboards,27,NA,NA,9
10293597,NANNARP,Cabinets & cupboards,100,100,100,40
70443631,SELSVIKEN,Cabinets & cupboards,NA,38,60,125
60389192,HAVSTA,Cabinets & cupboards,35,123,81,845
89265902,HAVSTA,Cabinets & cupboards,37,134,162,1550
30342479,HACKÅS,Cabinets & cupboards,18,NA,24,32
80294503,BESTÅ,Cabinets & cupboards,40,38,120,375
10291678,LAPPVIKEN,Cabinets & cupboards,NA,26,60,45
60295532,BESTÅ,Cabinets & cupboards,36,NA,56,30
59228746,BILLY / OXBERG,Cabinets & cupboards,30,202,160,1390
70247376,BESTÅ,Cabinets & cupboards,40,64,120,225
50363729,HÄLLAN,Cabinets & cupboards,47,50,45,275
415194,HAVSTA,Cabinets & cupboards,35,123,121,1295
30365135,GALANT,Cabinets & cupboards,45,120,160,2545
69208031,BESTÅ,Cabinets & cupboards,42,112,180,1600.5
69248659,LIXHULT,Cabinets & cupboards,25,75,25,267
69282926,BESTÅ,Cabinets & cupboards,40,128,120,1570
50443627,NOTVIKEN,Cabinets & cupboards,NA,26,60,60
79301788,BESTÅ,Cabinets & cupboards,42,240,120,1820
20347514,ENERYDA,Cabinets & cupboards,30,NA,17,35
70247381,BESTÅ,Cabinets & cupboards,40,64,60,135
29204431,BESTÅ / EKET,Cabinets & cupboards,40,170,180,1469
89307643,EKET,Cabinets & cupboards,35,35,35,114
69020473,BILLY / OXBERG,Cabinets & cupboards,30,237,200,2295
99249520,HÄLLAN,Cabinets & cupboards,47,167,90,1575
19266033,HAVSTA,Cabinets & cupboards,37,134,283,2645
10364066,LAPPVIKEN,Cabinets & cupboards,NA,38,60,31.5
49248858,LIXHULT,Cabinets & cupboards,35,95,130,841
79282544,BEKANT,Cabinets & cupboards,45,101,61,1355
60323592,BILLSBRO,Cabinets & cupboards,NA,NA,NA,15
10273090,MÖLLARP,Cabinets & cupboards,25,NA,NA,12
30425988,KALLVIKEN,Cabinets & cupboards,NA,26,60,95
50295306,BESTÅ,Cabinets & cupboards,40,NA,180,150
80360951,IDÅSEN,Cabinets & cupboards,45,140,120,1495
49265975,HAVSTA,Cabinets & cupboards,47,212,81,1590
79265950,HAVSTA,Cabinets & cupboards,37,134,162,1950
89248682,LIXHULT,Cabinets & cupboards,35,95,70,389
10334319,BILLSBRO,Cabinets & cupboards,NA,NA,NA,55
39299103,BESTÅ,Cabinets & cupboards,42,74,180,1550
20390574,STALLARP,Cabinets & cupboards,4,10,4,45
59191026,EKET,Cabinets & cupboards,35,72,280,1391
70296343,SELSVIKEN,Cabinets & cupboards,NA,64,60,150
89291312,HÄLLAN,Cabinets & cupboards,47,67,45,325
50357002,KALLRÖR,Cabinets & cupboards,38,NA,NA,25
20348896,ÖSTERNÄS,Cabinets & cupboards,NA,NA,25,49
60347507,ENERYDA,Cabinets & cupboards,NA,NA,NA,35
60293566,STUBBARP,Cabinets & cupboards,44,100,44,35
348717,BESTÅ,Cabinets & cupboards,NA,NA,NA,25
10351511,BESTÅ,Cabinets & cupboards,40,15,60,60
10299877,BESTÅ,Cabinets & cupboards,40,64,180,595
90347515,ENERYDA,Cabinets & cupboards,30,NA,22,35
99282538,BEKANT,Cabinets & cupboards,45,101,61,1294
30388636,HAVSTA,Cabinets & cupboards,35,123,81,895
60334312,BILLSBRO,Cabinets & cupboards,NA,NA,NA,35
40245840,BESTÅ,Cabinets & cupboards,40,128,60,195
9285070,GALANT,Cabinets & cupboards,45,160,160,4540
29248656,LIXHULT,Cabinets & cupboards,35,70,35,198
29287214,IDÅSEN,Cabinets & cupboards,47,172,45,1090
49265895,HAVSTA,Cabinets & cupboards,47,212,242,4580
59279180,LIXHULT,Cabinets & cupboards,35,70,95,495
69017833,BILLY / MORLIDEN,Cabinets & cupboards,30,237,160,1770
40296311,SINDVIK,Cabinets & cupboards,NA,38,60,125
40364060,LAPPVIKEN,Cabinets & cupboards,NA,64,60,38.5
40348715,BESTÅ,Cabinets & cupboards,NA,NA,NA,25
20273141,HISHULT,Cabinets & cupboards,24,NA,NA,17
20338411,BAGGANÄS,Cabinets & cupboards,31,NA,9,50
30373164,KLACKBERG,Cabinets & cupboards,30,NA,NA,35
50425987,KALLVIKEN,Cabinets & cupboards,NA,38,60,135
19291315,HÄLLAN,Cabinets & cupboards,47,92,45,375
50347503,ENERYDA,Cabinets & cupboards,NA,NA,NA,17
20443624,BESTÅ,Cabinets & cupboards,42,NA,180,225
20245959,BESTÅ,Cabinets & cupboards,20,64,60,110
19249406,HÄLLAN,Cabinets & cupboards,47,167,90,1400
294795,HANVIKEN,Cabinets & cupboards,NA,38,60,75
40299885,BESTÅ,Cabinets & cupboards,40,64,120,475
69265984,HAVSTA,Cabinets & cupboards,47,212,81,1540
69286806,BEKANT,Cabinets & cupboards,45,61,41,1000
90338422,BAGGANÄS,Cabinets & cupboards,24,NA,21,27
9282528,BEKANT,Cabinets & cupboards,45,101,41,944
39276682,HÄLLAN,Cabinets & cupboards,47,192,135,2775
49280754,BILLY / OXBERG,Cabinets & cupboards,30,237,160,1370
49298594,BESTÅ,Cabinets & cupboards,42,39,180,990
60414257,VASSVIKEN,Cabinets & cupboards,NA,26,60,75
99300702,BESTÅ,Cabinets & cupboards,NA,211,300,2730
70265247,MÖLLARP,Cabinets & cupboards,28,NA,9,17
20351515,BESTÅ,Cabinets & cupboards,40,25,60,75
10338416,BAGGANÄS,Cabinets & cupboards,28,NA,20,27
296313,SINDVIK,Cabinets & cupboards,NA,64,60,150
30357003,KALLRÖR,Cabinets & cupboards,38,NA,NA,45
70441566,RIKSVIKEN,Cabinets & cupboards,NA,64,60,225
70443626,NOTVIKEN,Cabinets & cupboards,NA,38,60,100
90291698,LAXVIKEN,Cabinets & cupboards,NA,64,60,175
39297514,BESTÅ,Cabinets & cupboards,42,74,240,1470
60303481,MALSJÖ,Cabinets & cupboards,48,141,103,1516
60443622,BESTÅ,Cabinets & cupboards,42,NA,120,150
70348894,BJÄRRED,Cabinets & cupboards,34,NA,NA,49
79249328,HÄLLAN,Cabinets & cupboards,47,117,45,600
9192518,BESTÅ,Cabinets & cupboards,40,230,240,2710
9248916,LIXHULT,Cabinets & cupboards,35,105,95,693
9265920,HAVSTA,Cabinets & cupboards,47,212,203,2980
70444348,SELSVIKEN,Cabinets & cupboards,NA,26,60,60
80295300,BESTÅ,Cabinets & cupboards,40,NA,120,100
19194456,BESTÅ,Cabinets & cupboards,40,192,180,2330
19275235,HAVSTA,Cabinets & cupboards,47,212,243,3680
19286521,EKET,Cabinets & cupboards,35,212,70,1123
39275116,HAVSTA,Cabinets & cupboards,37,134,121,1395
39286841,BESTÅ / EKET,Cabinets & cupboards,40,220,210,1719
49194681,BESTÅ,Cabinets & cupboards,40,230,300,3340
59265965,HAVSTA,Cabinets & cupboards,47,212,243,4770
79248668,LIXHULT,Cabinets & cupboards,35,70,105,297
79286820,BEKANT,Cabinets & cupboards,45,101,41,1039
79286896,BEKANT,Cabinets & cupboards,45,101,41,1200
89217727,BILLY / OXBERG,Cabinets & cupboards,30,237,120,1735
89249399,HÄLLAN,Cabinets & cupboards,47,167,90,1750
90226797,UPPLEVA,Cabinets & cupboards,NA,NA,NA,145
50334303,BILLSBRO,Cabinets & cupboards,NA,NA,NA,25
70323600,BILLSBRO,Cabinets & cupboards,NA,NA,NA,19
10364523,KALLVIKEN,Cabinets & cupboards,NA,64,60,170
50342478,HACKÅS,Cabinets & cupboards,18,NA,24,50
70236151,ORRNÄS,Cabinets & cupboards,35,NA,16,29
50323597,BILLSBRO,Cabinets & cupboards,NA,NA,NA,35
50370353,MOSSARYD,Cabinets & cupboards,18,NA,NA,29
30236153,ORRNÄS,Cabinets & cupboards,30,NA,17,17
30371056,SKÄRHAMN,Cabinets & cupboards,35,NA,NA,39
99234255,HEMNES,Cabinets & cupboards,37,197,188,2666
9287192,IDÅSEN,Cabinets & cupboards,47,119,80,1345
10357004,KALLRÖR,Cabinets & cupboards,38,NA,NA,35
19285791,GALANT,Cabinets & cupboards,45,120,160,1520
30338420,BAGGANÄS,Cabinets & cupboards,24,NA,13,22
30428901,EKET,Cabinets & cupboards,NA,32,32,45
30443628,GLASSVIK,Cabinets & cupboards,NA,64,60,195
49161609,LIXHULT,Cabinets & cupboards,35,95,35,244
50334317,BILLSBRO,Cabinets & cupboards,NA,NA,NA,45
69279189,LIXHULT,Cabinets & cupboards,35,120,140,1160
80322855,BERGHALLA,Cabinets & cupboards,32,NA,9,22
9266024,HAVSTA,Cabinets & cupboards,37,134,243,2525
10323599,BILLSBRO,Cabinets & cupboards,NA,NA,NA,69
10363632,HÄLLAN,Cabinets & cupboards,2,29,45,50
10441569,STOCKVIKEN,Cabinets & cupboards,NA,64,60,210
29286865,BESTÅ / EKET,Cabinets & cupboards,42,210,300,1578
29336356,EKET,Cabinets & cupboards,25,35,35,125
29336380,EKET,Cabinets & cupboards,35,70,105,384
30320726,IDÅSEN,Cabinets & cupboards,47,119,80,1250
40390766,SULARP,Cabinets & cupboards,38,10,NA,45.5
80414256,VASSVIKEN,Cabinets & cupboards,NA,NA,NA,100
89248922,LIXHULT,Cabinets & cupboards,35,163,180,1020
99161598,LIXHULT,Cabinets & cupboards,35,35,95,287
99265911,HAVSTA,Cabinets & cupboards,47,212,121,2290
90415199,HAVSTA,Cabinets & cupboards,37,12,121,100
99285117,GALANT,Cabinets & cupboards,45,160,80,2270
338407,BAGGANÄS,Cabinets & cupboards,31,NA,9,35
90265246,HISHULT,Cabinets & cupboards,37,NA,12,35
20334314,BILLSBRO,Cabinets & cupboards,NA,NA,NA,15
50293604,BESTÅ,Cabinets & cupboards,NA,10,NA,15
80339790,HACKÅS,Cabinets & cupboards,18,NA,24,17
30303487,MALSJÖ,Cabinets & cupboards,40,186,60,1276
50294793,HANVIKEN,Cabinets & cupboards,NA,64,60,100
70370352,MOSSARYD,Cabinets & cupboards,18,NA,NA,29
40348895,ÖSTERNÄS,Cabinets & cupboards,NA,NA,25,70
49329331,BESTÅ,Cabinets & cupboards,42,39,180,890
59336374,EKET,Cabinets & cupboards,35,35,35,139
79330639,BESTÅ,Cabinets & cupboards,42,129,240,1350
89286513,BEKANT,Cabinets & cupboards,45,61,41,939
59286963,BEKANT,Cabinets & cupboards,45,101,61,1350
60441562,TIMMERVIKEN,Cabinets & cupboards,NA,26,60,60
69329387,EKET,Cabinets & cupboards,35,35,35,210
79275138,HAVSTA,Cabinets & cupboards,47,212,142,2235
414255,VASSVIKEN,Cabinets & cupboards,NA,NA,NA,150
9300650,BESTÅ,Cabinets & cupboards,42,193,300,2635
9329390,EKET,Cabinets & cupboards,35,70,175,777
20330599,UPPLEVA,Cabinets & cupboards,NA,NA,NA,199
20441578,NOTVIKEN,Cabinets & cupboards,NA,64,60,115
29282532,BEKANT,Cabinets & cupboards,45,101,41,1105
30323598,BILLSBRO,Cabinets & cupboards,NA,NA,NA,49
39285785,GALANT,Cabinets & cupboards,45,120,320,3140
40291851,HANVIKEN,Cabinets & cupboards,NA,26,60,50
79285302,GALANT,Cabinets & cupboards,45,200,160,3240
60428990,NORRÅKER,Café furniture,NA,45,29,295
428974,NORRÅKER,Café furniture,29,45,45,145
30428982,NORRÅKER,Café furniture,NA,74,74,596
89323921,STENSELE,Café furniture,NA,75,70,450
49288236,STENSELE,Café furniture,NA,75,NA,450
79241940,NORRÅKER / NORRÅKER,Café furniture,NA,104,74,1385
90428984,NORRÅKER,Café furniture,NA,74,74,395
40429014,NORRÅKER,Café furniture,NA,102,74,476
70246089,JANINGE,Café furniture,36,84,38,595
9288224,STENSELE,Café furniture,NA,105,NA,550
19304209,LEIFARNE,Café furniture,50,87,53,275
39297156,STENSELE / RÖNNINGE,Café furniture,NA,NA,NA,1140
60246080,JANINGE,Café furniture,46,76,50,180
397736,NORRARYD,Café furniture,47,103,46,395
10422504,RÖNNINGE,Café furniture,49,79,46,345
417635,YNGVAR,Café furniture,51,71,53,399
9297129,STENSELE / RÖNNINGE,Café furniture,NA,NA,NA,1140
246078,JANINGE,Café furniture,46,76,50,225
89280380,NORRÅKER / NORRARYD,Café furniture,NA,104,74,1385
10281354,JANINGE,Café furniture,36,84,38,595
29297227,STENSELE / NORRARYD,Café furniture,NA,NA,NA,1340
49259743,SVENBERTIL,Café furniture,50,84,53,275
80417636,YNGVAR,Café furniture,51,71,53,395
60400745,YNGVAR,Café furniture,40,NA,40,475
59259752,LEIFARNE,Café furniture,50,87,53,275
80280515,JANINGE,Café furniture,46,76,54,225
49011766,MELLTORP / ADDE,Chairs,NA,72,75,179
10209202,MALINDA,Chairs,38,NA,NA,25
40455649,BINGSTA,Chairs,58,76,70,595
40472861,SKRUVSTA,Chairs,69,79,69,545
79331865,LOBERGET / BLYSKÄR,Chairs,67,NA,67,155
20456956,STRANDMON,Chairs,96,101,82,995
20339420,RENBERGET,Chairs,65,NA,59,175
79046260,SNILLE,Chairs,67,NA,67,125
50078464,PELLO,Chairs,85,96,67,195
90339412,MILLBERGET,Chairs,65,NA,NA,350
9221016,FANBYN,Chairs,NA,NA,NA,295
29208194,FLINTAN / NOMINELL,Chairs,69,NA,74,370
59297184,EKOLSUND,Chairs,94,97,85,1395
50434312,NILSOVE,Chairs,57,82,57,395
50058376,AGEN,Chairs,56,79,58,245
10219178,ADDE,Chairs,47,77,39,40
69023612,SKÅLBERG / SPORREN,Chairs,71,NA,71,190
90184047,MARIUS,Chairs,NA,NA,40,25
20292776,MOLTE,Chairs,42,NA,40,69
60217799,GUNDE,Chairs,45,78,41,30
70441769,ÖRFJÄLL,Chairs,53,NA,53,195
10233532,NOLMYRA,Chairs,75,75,64,175
9252786,LÅNGFJÄLL,Chairs,68,NA,68,695
70392542,STRANDMON,Chairs,62,71,56,495
90320097,GRÖNADAL,Chairs,81,86,80,795
70103250,INGOLF,Chairs,52,91,43,195
50341025,KARLJAN,Chairs,55,81,49,125
60308676,BLECKBERGET,Chairs,68,NA,68,250
60344759,REMSTA,Chairs,72,88,60,795
39129342,STOCKSUND,Chairs,49,47,144,995
152282,INGOLF,Chairs,30,45,39,175
20336836,FLINTAN,Chairs,69,NA,74,245
50039552,IKEA PS GULLHOLMEN,Chairs,68,75,62,295
70261150,MARKUS,Chairs,60,NA,62,795
60178887,BEKVÄM,Chairs,39,50,43,59
99014376,MELLTORP / ADDE,Chairs,NA,72,75,359
90435324,TOSSBERG,Chairs,56,82,60,495
50463502,SAKARIAS,Chairs,NA,NA,NA,50
60416925,KYRRE,Chairs,48,45,42,60
90350937,TEODORES,Chairs,54,80,46,95
79299016,BUSKBO,Chairs,63,42,72,675
90342688,JOKKMOKK,Chairs,47,90,41,79.2
49228474,FANBYN,Chairs,NA,NA,NA,275
60428990,NORRÅKER,Chairs,NA,45,29,295
29301700,LEIFARNE,Chairs,69,NA,69,310
70308685,ODGER,Chairs,68,NA,68,395
80349671,TOBIAS,Chairs,56,82,55,345
29272712,TULLSTA,Chairs,69,78,79,545
80155205,STIG,Chairs,50,100,60,69
10441786,ÖRFJÄLL,Chairs,53,NA,53,195
40423578,VEDBO,Chairs,65,75,73,975
60105829,HARRY,Chairs,50,96,48,199
10407136,IKEA PS LÖMSK,Chairs,62,75,59,345
59337670,LOBERGET / SIBBEN,Chairs,56,NA,56,95
60441779,ÖRFJÄLL,Chairs,53,NA,53,195
90116553,POÄNG,Chairs,60,68,47,179
50211104,JOKKMOKK,Chairs,NA,NA,NA,549
10135659,MARIUS,Chairs,NA,NA,40,25
39201026,POÄNG,Chairs,94,95,68,790
59127808,LEIFARNE,Chairs,50,88,52,245
40202746,MALINDA,Chairs,38,NA,NA,25
29151296,SÖDERHAMN,Chairs,151,83,93,1100
10334753,MACKAPÄR,Chairs,35,51,100,295
19304006,NILSOVE / NORNA,Chairs,57,82,57,424
40419982,ALEFJÄLL,Chairs,64,NA,64,1295
79129081,EKTORP,Chairs,88,88,104,675
49304199,LEIFARNE,Chairs,50,87,52,195
211088,STEFAN,Chairs,49,90,42,85
50364149,ODGER,Chairs,51,81,45,177
217797,GUNDE,Chairs,45,78,41,30
30115066,NISSE,Chairs,47,76,45,49
10331014,MALINDA,Chairs,38,NA,NA,25
30449748,ANTILOP,Chairs,NA,NA,NA,16
262879,EKERÖ,Chairs,73,75,70,695
49252119,HATTEFJÄLL,Chairs,68,110,68,1295
90211531,BÖRJE,Chairs,55,100,44,175
40240989,DAGOTTO,Chairs,NA,15,38,69
99275627,JÄRVFJÄLLET,Chairs,68,NA,68,945
80443904,KARLJAN,Chairs,55,81,49,125
50295472,RÅDVIKEN,Chairs,73,82,79,675
19190340,HENRIKSDAL,Chairs,58,97,51,295
89256262,GRÖNLID,Chairs,164,104,117,1895
9219527,MARTIN,Chairs,52,86,49,99
30396655,HEMNES,Chairs,37,173,64,495
39306288,LERHAMN,Chairs,NA,75,74,589
49252398,LÅNGFJÄLL,Chairs,68,NA,68,595
9279026,SAKARIAS,Chairs,67,96,60,645
10413137,BALTSAR,Chairs,56,85,58,595
30141975,BERTIL,Chairs,NA,NA,NA,19
40455654,BINGSTA,Chairs,58,101,70,695
90434310,ULRIKSBERG,Chairs,74,76,67,445
60248418,FÖRSIKTIG,Chairs,24,13,37,15
90175000,JUSTINA,Chairs,40,NA,NA,19
10122647,INGOLF,Chairs,45,91,40,345
79325223,SAKARIAS,Chairs,51,49,39,225
99221743,KOARP,Chairs,78,75,83,825
20382324,MAMMUT,Chairs,NA,NA,35,29
79010690,TÄRENDÖ / ADDE,Chairs,NA,74,67,285
29252549,LÅNGFJÄLL,Chairs,67,NA,67,645
90309721,NILSERIK,Chairs,NA,NA,41,195
80265143,BERTIL,Chairs,NA,NA,NA,11.4
40238712,LILLHÖJDEN,Chairs,70,NA,70,395
60155602,DALFRED,Chairs,50,NA,50,195
80433900,MARKERAD,Chairs,46,76,53,327
60384335,SAKARIAS,Chairs,NA,NA,NA,95
39207716,JULES,Chairs,56,NA,58,255
39337911,POÄNG,Chairs,56,68,47,179
59197702,SVENBERTIL,Chairs,51,85,48,245
49315937,STOCKSUND,Chairs,97,84,92,1695
410101,VIPPÄRT,Chairs,38,NA,38,29
39303039,ÖRFJÄLL,Chairs,68,NA,68,225
40319398,BENARP,Chairs,83,106,92,1495
70404875,FRANKLIN,Chairs,44,95,50,129
246196,MARIUS,Chairs,NA,NA,40,25
40336595,HENRIKSDAL,Chairs,NA,NA,NA,50
90412426,NISSE,Chairs,47,76,45,49
20426276,SKOGSTORP,Chairs,36,45,132,795
80396422,FJÄLLBERGET,Chairs,67,NA,67,995
29067293,ANTILOP,Chairs,62,90,56,110
60175006,JUSTINA,Chairs,40,NA,NA,19
10424353,VIMUND,Chairs,59,NA,62,299
90325518,KULLABERG,Chairs,58,NA,58,220
89256894,LIDHULT,Chairs,98,102,119,1795
90190411,BEKVÄM,Chairs,NA,63,NA,145
80222441,TERJE,Chairs,51,77,44,79
10422504,RÖNNINGE,Chairs,49,79,46,345
30346986,LANGUR,Chairs,21,40,22,50
10363651,KULLABERG,Chairs,36,NA,36,175
418376,LIDKULLEN,Chairs,NA,NA,60,350
29220780,HENRIKSDAL,Chairs,58,97,51,295
39261874,LÅNGFJÄLL,Chairs,68,NA,68,795
39296901,MELLTORP / TEODORES,Chairs,NA,NA,75,289
59252637,STUVA / FRITIDS,Chairs,50,50,90,395
60416572,SUNNEA,Chairs,NA,NA,NA,22
69303066,ÖRFJÄLL,Chairs,68,NA,68,225
276664,EKENÄS,Chairs,78,90,86,995
20259423,LERHAMN,Chairs,49,85,42,145
60341015,EKEDALEN,Chairs,51,95,43,225
70451640,LEIFARNE,Chairs,NA,42,NA,100
60265163,BOLMEN,Chairs,35,NA,44,22
19241537,POÄNG,Chairs,94,95,68,597
70434311,BUSKBO,Chairs,63,42,72,575
79286033,MELLTORP / TEODORES,Chairs,NA,NA,NA,579
50312909,BUSSAN,Chairs,NA,NA,67,525
39240787,POÄNG,Chairs,82,100,68,425
9304196,LEIFARNE,Chairs,50,87,52,195
39251931,HAVSTEN,Chairs,94,90,83,1075
59135648,SÖDERHAMN,Chairs,99,83,105,1425
10423589,VEDBO,Chairs,85,108,80,1345
29297294,MELLTORP / NILSOVE,Chairs,NA,NA,75,889
90451644,LEIFARNE,Chairs,NA,42,NA,100
333122,MALINDA,Chairs,38,NA,NA,25
243800,HEMNES,Chairs,32,65,85,295
40178888,BEKVÄM,Chairs,39,50,43,99
10395807,VIPPÄRT,Chairs,38,NA,38,29
30416578,SUNNEA,Chairs,NA,NA,NA,22
49303034,ÖRFJÄLL,Chairs,68,NA,68,225
89303046,ÖRFJÄLL,Chairs,68,NA,68,225
141689,HENRIKSDAL,Chairs,58,97,51,225
30427341,SVENARNE,Chairs,69,99,59,795
60463498,SAKARIAS,Chairs,51,49,39,175
90363553,JÄRVFJÄLLET,Chairs,68,NA,68,845
70451635,POÄNG,Chairs,NA,NA,39,45
99252541,LÅNGFJÄLL,Chairs,68,NA,68,695
385069,FANBYN,Chairs,50,45,50,150
29917307,INGATORP / INGOLF,Chairs,NA,74,87,1725
60344453,VILTO,Chairs,32,25,40,57
50357785,UTTER,Chairs,NA,NA,NA,25
99011764,MELLTORP / MARIUS,Chairs,NA,72,75,149
70463582,SAKARIAS,Chairs,NA,NA,NA,95
40076093,ANTILOP,Chairs,NA,NA,42,25
30204798,DJUPVIK,Chairs,NA,NA,54,100
40416587,HILLARED,Chairs,36,NA,36,35
60406785,FRANKLIN,Chairs,44,103,52,149
395209,ODDBJÖRG,Chairs,NA,NA,NA,28
69252646,LÅNGFJÄLL,Chairs,67,NA,67,745
99197696,SVENBERTIL,Chairs,50,84,52,195
30288632,LEIFARNE,Chairs,NA,42,NA,100
70273092,NORRARYD,Chairs,51,83,47,260
400545,EKEDALEN,Chairs,51,114,43,345
19289341,DELAKTIG,Chairs,84,45,94,1500
19305044,MÖRBYLÅNGA / ODGER,Chairs,NA,74,85,3475
80403516,KARLHUGO,Chairs,58,89,49,595
89277486,VALLENTUNA,Chairs,93,84,113,1948
90395813,JUSTINA,Chairs,40,NA,NA,19
90412450,ELSEBET,Chairs,42,NA,43,39
20416593,HERDIS,Chairs,37,NA,37,19
10320341,KULLABERG,Chairs,58,NA,58,220
20336619,HENRIKSDAL,Chairs,NA,NA,NA,40
89305205,HATTEFJÄLL,Chairs,68,110,68,1445
447680,NORDKISA,Chairs,47,53,NA,345
19275909,GRÖNLID,Chairs,84,90,87,995
29174976,LÅNGFJÄLL,Chairs,67,NA,67,545
9276971,VALLENTUNA,Chairs,93,84,113,1468
19252347,LÅNGFJÄLL,Chairs,67,NA,67,645
59304207,LEIFARNE,Chairs,50,87,53,275
50365361,MAMMUT,Chairs,NA,NA,35,29
80426928,ANTILOP,Chairs,NA,NA,NA,20
10421665,NORDMELA,Chairs,44,50,159,636
10150094,CILLA,Chairs,NA,NA,NA,22
20182278,BÖRJE,Chairs,55,100,44,175
40466389,GISTAD,Chairs,84,96,66,945
59240828,POÄNG,Chairs,82,100,68,382
50320565,LÅNGFJÄLL,Chairs,27,32,15,100
80340760,EKEDALEN,Chairs,51,95,43,225
89297286,MÖRBYLÅNGA / BALTSAR,Chairs,NA,NA,100,6065
49031774,LANDSKRONA,Chairs,89,78,89,1995
69289008,DELAKTIG,Chairs,84,79,94,2350
79269180,LANDSKRONA,Chairs,158,78,78,2500
40369109,NORDVIKEN,Chairs,56,97,44,225
20429010,NORRÅKER,Chairs,48,100,42,395
378667,FANBYN,Chairs,NA,45,NA,145
40354221,MARTIN,Chairs,55,NA,52,34
90471581,KORNSJÖ,Chairs,47,51,70,375
69306277,LERHAMN,Chairs,NA,75,74,979
29221256,MELLTORP / TEODORES,Chairs,NA,72,75,579
30178884,BEKVÄM,Chairs,39,50,43,99
410083,STRÅFLY,Chairs,NA,NA,NA,15
10411421,TRANARÖ,Chairs,41,43,56,95
39280698,MELLTORP / NISSE,Chairs,NA,72,75,197
50406465,FRANKLIN,Chairs,44,95,50,129
59221165,GAMLARED / STEFAN,Chairs,NA,NA,NA,565
70253541,AGAM,Chairs,43,79,41,195
90299029,MUREN,Chairs,94,97,85,1395
29304204,LEIFARNE,Chairs,52,82,52,195
49220374,HENRIKSDAL,Chairs,58,97,51,295
90319918,HENRIKSDAL,Chairs,51,102,40,695
29161484,LISABO / LEIFARNE,Chairs,NA,74,78,1675
40280843,NORRARYD,Chairs,51,83,47,260
49007217,GAMLEBY,Chairs,NA,74,78,2475
49221439,EKEDALEN / HENRIKSDAL,Chairs,NA,NA,NA,2765
69161482,IKEA PS 2012 / JANINGE,Chairs,NA,74,80,1795
19277036,MÖCKELBY / FANBYN,Chairs,NA,74,100,4145
19298265,VIMLE,Chairs,164,83,111,1700
79297300,MÖRBYLÅNGA / BALTSAR,Chairs,NA,NA,85,4675
10461010,BORTBERG,Chairs,NA,NA,23,49
89041709,ANTILOP,Chairs,59,90,56,85
89010699,TÄRENDÖ / GUNDE,Chairs,NA,74,67,245
60304428,JUSTINA,Chairs,40,NA,NA,19
90253535,AGAM,Chairs,43,79,41,195
60246080,JANINGE,Chairs,46,76,50,180
20013073,NORNA,Chairs,41,NA,42,29
70264281,LERHAMN,Chairs,49,85,42,145
50420329,FREKVENS,Chairs,53,104,43,177
121766,INGOLF,Chairs,45,102,40,395
39279567,EKEDALEN / EKEDALEN,Chairs,NA,NA,NA,2345
79221169,GAMLARED / LERHAMN,Chairs,NA,NA,NA,685
